"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Rwanda","RWA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","245.872785565357","229.263944598339","259.023453575826","236.450388113134","187.478704751976","193.943123189074","206.816162886592","219.134909815628","231.499213738236","254.007684530145","253.237686914553","246.773197904798","227.842382120115","215.185234197186","217.512519829266","188.484092159492","214.892467588359","219.022862526122","239.576249714638","271.528720294887","285.035721043626","280.657107562206","264.06325727877","293.067692572052","245.312932586863","231.810850718437","252.410811883719","231.926264277322","248.102341892101","242.012297571046","232.936677443844","253.898250868387","251.8332276164","230.662798054088","212.556270148073","258.516556058569","235.768475142975","224.066367718449","244.62442230415","281.702707190813","312.442918512027","323.384321904357","362.437668581895","338.843249167052","352.252187025671","372.884807623366","400.145534917105","399.771922927664","420.105476522644","449.800399815484","463.021689140199","492.372484925178","512.421693653357","521.160404611679","541.306931674547","591.952542235706","602.459225767963","583.104677828476","624.754224267997","622.945611061776","616.87914801177","639.672021400243","701.452534755723","753.747461016108","768.782529327424",
"South Asia","SAS","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","325.364224267416","328.640671248788","322.424653988874","327.441778619325","342.564759263213","335.34811226736","332.575100457111","338.316842984902","339.882790917291","345.123863398814","353.481270615794","347.626284498269","336.534981587326","323.827029598585","312.897323433453","316.517565033325","314.054253017377","320.096171686525","336.521039977093","324.328389263083","342.509915055535","344.746272337104","337.882443739324","353.09677452281","357.041650102492","361.948864487109","364.754556293308","368.485064668943","381.677782409719","389.764326566462","400.106840305794","398.812134438958","401.344727089039","409.592630228194","420.20084796094","435.647327772035","455.79397524996","459.242031984589","477.100981182621","495.384584963549","503.779799864725","522.949280041373","527.550063823878","548.130835172707","567.139609258357","599.218390126766","620.761545114831","656.238672070486","675.421531185644","697.615012459134","732.728079362333","775.067794779574","805.44253639627","851.494058503169","892.67784510679","949.804114819074","1008.24991200818","1056.18567631966","1120.58070394723","1166.15164922372","1103.9339894011","1214.56234757654","1292.58410732159","1344.52357995328","1424.74140469423",
"Saudi Arabia","SAU","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6066.98826125546","5845.79965189942","5687.92316313121","5667.27365935074","5779.67160932712","6085.505698481","6471.16302738801","7020.12336830236","7563.68203415404","7921.75479980455","8309.41681775276","8567.32270849113","9161.90768667959","9158.44417828196","9584.89397267032","9971.39536692726","10006.9789393533","10599.0741642298","11019.3691654828","11780.6782632283","10679.8904433653","11632.6680104188","11773.5976594858","12099.7022249814","11865.5982952778",
"Sudan","SDN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","848.418334960938","794.655883789063","799.822509765625","765.146789550781","745.852416992188","772.002319335938","658.040283203125","609.165893554688","593.660888671875","550.05810546875","569.649475097656","600.082763671875","539.374938964844","510.251007080078","605.347412109375","686.069274902344","784.364624023438","875.459411621094","819.643005371094","734.555541992188","733.097045898438","778.393005371094","839.22509765625","851.304931640625","820.393127441406","743.450439453125","649.322143554688","631.74560546875","656.782531738281","674.793701171875","701.236877441406","730.585632324219","759.15478515625","792.372314453125","799.200317382813","780.631408691406","790.003662109375","815.647094726563","830.693298339844","841.693908691406","785.594665527344","839.527526855469","832.290283203125","846.832092285156","936.5","966.592895507813","1010.53436279297","1007.09979248047","991.949096679688","989.704650878906","1034.07397460938","929.097839355469","991.167602539063","1019.87127685547","1091.87915039063","1102.56750488281","1123.03051757813","1104.99731445313","1043.62963867188","1007.64013671875","947.599182128906","914.564575195313","883.330383300781","624.130187988281","518.810180664063",
"Senegal","SEN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","787.31758014083","780.524741262192","766.904477224274","794.216335963585","798.746690965938","746.372704516267","749.052756664925","733.082224821685","737.308619578318","639.979553934638","665.717518027474","651.771654166019","627.605829130283","605.579421131984","607.315986843996","642.745769183527","690.105620560366","678.905216857027","670.058145756688","693.832470673956","688.438001312517","659.033175712857","710.354212466194","682.651505366313","693.840239058934","679.044541886998","731.713808808649","736.968533835612","738.871477944321","740.748284711291","717.708093301714","713.073046880095","711.709600313307","728.407689692799","677.661190830781","681.178476231051","682.340932371307","674.807808953928","710.365985857067","769.097716538238","775.744825347004","801.922462744403","792.05664412957","813.242036303302","813.385594144615","821.813225519195","842.170895569541","852.464974247651","864.681744814927","871.960288328765","870.100263368765","854.556583923644","855.760604329644","856.46719964866","873.355969394118","884.557013024992","904.020226232609","921.15535142241","938.253979066732","948.037751787062","944.768396635248","952.034634760375","964.525046205988","988.846738112211","994.836448508314",
"Singapore","SGP","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","3069.91982741438","3252.80633803154","3286.60896480476","3354.59255969119","3109.94481992598","3154.08785105501","3295.14078917962","3514.93691135859","3801.92975220161","4057.18489018331","4498.18434938071","4939.05446712433","5291.54539251001","5615.43922901467","5903.80017820972","6005.53761084021","6237.39612661199","6472.8723925454","6814.87760700475","7176.0301197592","7486.06719917657","7480.80624377733","7447.69522487957","7769.79927072032","8069.98703729491","8052.74633518752","8377.23732013781","9095.69353602675","9880.59897786137","10390.7804239357","10733.4368746671","11071.6452464956","11377.2053098184","12397.0166856169","12890.9914765768","12988.2312311277","13291.4088602557","13590.5581361212","12882.9651832363","14014.5485299596","15644.9866717576","16457.0404427662","16869.921316262","17340.2028461896","18024.3855468445","18326.7746711557","18541.0217909904","19030.2778144315","18815.6666103566","18206.3250461847","18664.7891987787","19003.6744770252","19233.5465523653","19457.3877647224","19898.7533584766","20676.8394513646","21098.1978095966","21729.3957478244","22568.9435305916","23043.1538808163","19966.9703826637","22312.3257905984","23670.1706710636","23641.6019544794","24294.1668452818",
"Solomon Islands","SLB","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1061.10820292196","1102.09489778468","1179.73980208278","1206.64963201494","1277.09175002213","1306.84421519603","1265.78550735247","1334.32005520972","1338.60662881788","1329.57534124761","1319.69448163027","1313.37627214315","1297.84530767446","1295.63110926034","1252.71662151264","1301.21131429535","1295.61733827567","1089.05394997532","1186.32843840258","1253.22879093169","1365.82625422115","1443.00988939604",
"Sierra Leone","SLE","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","1138.71561182558","1084.78808317077","1044.97260808765","947.864498405629","907.422143941861","825.514349209366","786.377167757277","861.092490591932","720.144459489892","760.463970838478","613.678003832499","604.33421066965","555.01019949126","588.151461634522","477.461527058877","588.575062847313","617.244703279301","506.738298296615","486.057177639378","454.153120478229","451.011176597137","547.379948735004","636.247178773828","651.928555482078","655.381425540419","647.689187577893","639.848436592722","676.254832664338","714.082347703658","742.564242948437","598.542321068153","792.220273365775","868.731936009132","1151.16272015428","1090.96113147541","875.010080791679","980.974604577181","1001.33841417017","1143.50131376687","1218.8011041105","1111.22080670907","1149.31080351574","1207.48121250642","1207.11283731836","1019.10887079958",
"El Salvador","SLV","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","2138.76274788031","2255.71928027313","2295.654856678","2246.32593984719","2219.071895437","2292.70588479848","2307.55901686624","2352.19139113734","2460.22325039707","2450.34859532211","2410.61775839286","2620.68786872654","2888.26169564548","2861.47694115296","2523.16641244048","2211.7882452848","1958.69599679476","1758.64752411839","1748.80848031767","1764.66827828286","1765.8206980228","1719.17293621531","1693.37028173178","1682.26642774809","1680.95201672122","2094.78007841828","2070.86777540694","2189.58280351727","2286.93785288827","2404.68132376036","2533.27311565056","2554.54439342593","2571.15378475337","2536.37095078689","2586.73675294079","2631.94124958205","2655.96313262476","2667.65827813133","2683.23976297858","2722.9202823479","2832.61679767979","2959.48546950689","3165.64752547315","3143.15076104549","2928.24401194635","2946.49367536203","2981.57881164039","3066.0512427023","3159.35797395028","3141.84078579181","3224.57709621267","3278.74384220965","3326.53556185121","3367.88410934967","3423.30551740045","3138.98802485627","3427.04577531943","3410.28783027637","3425.5233609597","3519.63660819331",
"San Marino","SMR","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17423.5125479777","17075.4984747307","16317.6631236843","15852.3347693389","15873.9110256606","14980.3537037047","16428.4572199721","19264.1349519898","20791.4732643906","",
"Somalia, Fed. Rep.","SOM","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","503.063931274053","527.801022540614","553.708824308536","571.514926654123","634.967639252732","626.284140770341","608.074116827714","581.247660355083","573.781955950106","582.976317965171","596.987976890662","627.13671554238",
"Serbia","SRB","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2307.03375326313","2398.77119516458","2511.33343101104","2592.2392666235","2332.2881311417","2518.29632143461","2627.45033300652","2868.71056669543","2952.3472742205","3335.19887456175","3425.18367121034","3796.00329043637","4119.90628953055","4300.49639897713","4149.88514556295","4141.28354870733","4183.00131992616","4111.1538606183","4057.73510753875","4067.03371033083","4073.40083962114","4172.5967446154","4285.0421324647","4429.64336993408","4617.07202537486","4552.55374986625","4950.21270488321","5252.78832408601","5311.63027353821","5618.25988552221",
"Sub-Saharan Africa (excluding high income)","SSA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","899.664864651009","892.1126554069","861.440466831324","862.639268971686","860.60309141047","887.99008269995","902.032119913227","908.052189422095","919.545806998175","927.279054062055","923.919491880702","937.826356025705","939.74440570063","954.90660667486","981.069970899142","1016.04185858661","1062.71380152286","1091.66081843227","1095.17350696496","1090.85349061304","1122.55688154193","1124.85547428243","1145.66588713337","1165.59558547941","1174.03335287259","1179.592618346","1175.42181788452","1191.24166560766","1201.32615996232","1195.20895767561","1150.25102966831","1183.70146651614","1205.48762909756","1213.96064972386","1212.12711468229",
"South Sudan","SSD","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","838.850590873428","809.139337097309","809.878349857658","806.897066913207","832.116686561662","844.69962523304","849.827939889626","860.057314335123","866.492243404679","862.209433563532","874.950096421556","876.157443772155","890.049311886369","914.18576564193","946.660626290163","990.053785023893","1016.54940252231","1020.19898786571","1015.94749133354","1045.32113824439","1047.4856941216","1066.09457881919","1087.10905370973","1096.95940896746","1105.99707023339","1103.16431389441","1120.84672265109","1129.8233019857","1131.60341548838","1095.91142776688","1130.17207664661","1151.7504218293","1163.00876572125","1168.19394949892",
"Small states","SST","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3242.89449564588","3291.04965862749","3581.23064973194","3747.23207327196","3958.96257913815","4188.0485343925","4338.33659377134","4480.09046011988","4548.62965054398","4617.73519972568","4791.45581577047","5006.02553866013","5315.29175944787","5517.03303030065","5799.68576144822","5814.65815425383","5353.01074661946","5397.44186307372","5426.97211021985","5407.21436772626","5372.36641927055","5466.07056628465","5585.76346742285","5768.78125728086","5996.61991426082","6197.61940798865","6292.67792410062","5858.59760319032","6256.22445745277","6636.63015828304","6891.76926101125","7167.29326503913",
"Sao Tome and Principe","STP","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4456.2138212278","4482.61963354759","4710.65553705453","5067.48448278621","5247.86974894298","5500.78659816147","5459.32766271657","5604.79123839742","5912.63663617234","6249.5455782705","6309.48637988412","6769.51437736326","7074.38771031604","7520.94039559761","8110.30062816532","8671.9195190946","8645.34554638812","8709.11544929407","8531.06998296229","8550.42978902237","8440.42496544904","8590.79057274729","8820.03650611969","9152.41582018108","9560.53261654804","9936.65239781923","10191.2609453018","10068.0388303491","10346.8608611998","11011.2383850833","10673.6457163897","",
"Slovenia","SVN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7079.9487114906","6300.40636371703","6079.92166409339","6941.32099584379","7228.91363856401","7884.76095815754","8106.83420365502","8349.2510443099","8610.71360829844","9173.95441726159","9135.23240786755","9381.33679556177","9593.82228350025","9924.01202179909","10169.1784589078","10361.3267548247","10461.5935228924","11081.394978608","11381.3472633056","11512.793939689","11574.3621873672","11641.970887566","11363.105448564","10901.0006547362","11067.1206981283","11283.1297747897","11776.4096939732","11992.7200603532","12370.1458189373","12955.2238393119","12034.1929417868","13234.2653846475","13686.1123286307","13807.5116374226","",
"Sweden","SWE","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","9362.51125082534","9812.38614914888","10080.4366428959","10464.8197099819","10802.4050857332","11150.5839336199","11254.8423208734","11425.7099957893","11827.511208858","12261.4584446802","12572.6940717659","12498.9680469157","12885.8067001863","13198.0618355508","13607.2535795176","13932.8026478826","14465.2820901074","14269.8543028838","14128.7780679331","14436.3285183156","14291.7922911737","14471.3936300435","14594.5016702155","14261.4031401457","14504.4179503641","14860.634970856","15535.7760383778","16259.2788243678","16646.9127123378","16715.1423100275","16476.7740189009","16401.5590578709","16054.350590909","15499.4159326057","15666.1276556601","15731.0385593841","15991.2759290345","16471.0975216421","17011.888206036","17690.0260076552","18619.2853088906","18726.1831026339","19087.8393194951","19329.0380344008","19807.0360826303","20349.7491803579","20841.3567458382","21512.3498931971","21434.7830986804","21473.5677450694","22178.9438735428","22450.2190410055","22447.7410438275","22657.5304906043","23079.655973323","23733.2902484686","23976.2075302282","24271.9162497686","24435.3157781634","24363.0691972701","23421.4764766768","24753.8384370764","25157.3900760257","24401.3563158478","",
"Eswatini","SWZ","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2200.70786206046","2067.3999015677","2003.96538438105","1962.63332512455","2040.19648791559","2091.80071910115","2163.47411434995","2034.10320855285","2100.72634091607","2201.24205840155","2286.70675621777","2279.69185080247",
"Sint Maarten (Dutch part)","SXM","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","4788.81057990743","4681.73182018287","4761.04665724378","5845.7349984013","4881.57521482082","5841.56957713159","4306.63637539764","4757.98873252969","4973.96266760874","4470.05751022233","6634.26172366082","6480.67749411928","7827.19880811194","8879.97984126881","7386.36898146464","8552.23616764248","8739.74074868667","9004.44554053468","8846.16270379162","7434.94680978272","4282.48619248073","4923.48378014108","3865.66039587066","4427.10477213884","4837.66677084162","5814.03680214549","6835.43385017421","5655.75638340162","8767.53685857531","8082.40898624538","7936.82207506958","9321.26710885456","9442.94954385399","7216.03569600664","9232.01148662197","8914.04710660393","10642.2043657724","11421.7493400179","12457.9668582291","12563.986223414","12429.6963932104","13789.2744386084","11382.6163681846","11381.0246987949","12530.9172934598",
"Syrian Arab Republic","SYR","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","1093.19866808859","1169.94652494163","1384.52047010551","1082.6821063595","1545.86328169369","1589.96699636681","1626.72549058052","1793.27821701438","1876.16757348241","1780.93478337065","1897.7447649116","1889.2095759671","1695.94612368682","1604.22673349163","1319.41927590652","1725.65465630912","1544.69730133314","1924.2766161186","2181.34351122094","1761.39008306592","1648.77142228051","1611.98474911847","1835.67068739455","1847.27370238222","1742.90854888508","1831.24229894454","1890.51780149395","1860.39429636164","1919.65624475639","1786.97196522457","1694.8125570199","1566.83880376588","1632.13625632717","1772.87239146802","1915.11736338742","2249.84144594808","1883.55885746016","2011.53472124262","2224.79224898573","2129.74713106659","2149.14207983987","2364.21241329582","1865.8632094055","1264.58435599373","1130.71217964271","786.838425467793","809.421554497205","519.128571878785","312.560420450564","416.395345669961","233.61240983883","283.323722995287","242.229822761451","","",
"Turks and Caicos Islands","TCA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","559.64800545632","559.937705888645","592.802900410162","630.605652138225","611.994064711786","666.718764963952","644.031852767384","625.911742777034","630.91587155322","612.263336830767","624.260670253857","622.230698108893","606.75550318625","620.083779621964","623.470406367017","592.270864999055","596.227894592524","598.500061635163","582.272140070346","497.865865852567",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","709.354551924804","769.0443539706","800.830896037899","807.999503347585","857.951695547291","925.688869627719","972.914837479311","1038.80147591258","1093.30676649727","1166.87549987699","1262.47974168958","1356.22158247482","1495.37764167034","1599.94308592735","1712.84339572381","1869.20663343723","2082.60782797424","2240.62165363021","2397.80029938268","2572.61293396546","2756.89726276173","2969.71574602053","3192.96766449125","3419.19837489428","3593.37304051132","3477.12026754792","3841.35733529235","3930.2358047816","4266.12853210972","4472.63937459645",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2060.76572213269","2151.60499982146","2152.1561264089","2156.50095892789","2264.54078763836","2319.12257113419","2471.26987129426","2632.44139936968","2891.36268596909","3120.95226286294","3374.43962196399","3712.68571465333","3961.06223477408","3794.73016235205","3989.17196062794","4262.91929175191","4444.01259069924","4608.88275773909","4679.27513302563","4571.18620429992","4612.82030546823","4828.51362453307","5001.9768866509","5157.47240627057","5033.03986053089","5545.49312517001","5841.3261327781","6257.06078712102","6558.56760551045",
"Togo","TGO","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","407.200105337389","473.985217345297","514.146854123558","533.401823631341","553.906384870752","550.123897721223","307.71884250693","324.784649298205","352.098080747402","381.171733749224","282.614120681459","421.355116078949","409.365494116356","362.530759205154","388.990505225119","406.040230535611","432.551516755799","450.60397791588","407.621485537114","453.223654717459","521.464464667245","464.03046912687","429.579125969895","495.874197936446","490.975606069092","458.598706382962","477.863584238861","488.848175152601","378.543287101532","402.516617664189","423.925174385888","522.450036679137","546.967270689862","555.003470465445","548.658272258645","521.314823409794","509.877101158514","519.615009988674","534.43216985293","512.843033733098","478.855897657718","486.673358050749","504.051064450952","507.661395449402","527.397061499166","529.035754665174","547.027100954908","547.204800262368","555.171994828758","567.241452817702","582.017647373864","589.958565834497","596.061423086508","608.942758384125","623.529521256394","616.265905392657","644.667865922689","658.809665685729","","",
"Thailand","THA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","477.501382156084","477.84177102262","499.062249861914","509.383343593608","522.664424161657","540.992881949243","560.213067674058","600.255559603302","642.841072277646","657.807870346557","665.564665730273","659.783799169174","683.112065917614","723.037322201724","739.042154826372","759.974377495888","800.47733501713","845.00710239257","879.104604144522","923.903610719424","954.284351598401","955.83664989794","958.430947052297","1011.40280352171","1036.42555412479","1032.07405629517","1049.8035677037","1121.12808855599","1198.64058607807","1311.19549162385","1456.01399246822","1510.14641819492","1615.61317702718","1724.79750861495","1833.41038166476","1957.07459583926","2027.38858035909","1972.31742600894","1748.17308538151","1796.58140828465","1901.38018911176","1993.12796271104","2096.86950076628","2230.03225657931","2374.31415379336","2452.86802219537","2500.72624169258","2510.36126682317","2561.73655775057","2520.02068814478","2639.6318237561","2671.37876057777","2849.55243223438","2859.89308943111","2859.94051007964","2920.92486372928","2991.54266946198","3070.90244454868","3201.65543669443","3321.82389598862","3290.38967906256","3306.27992536403","3510.09110223362","3752.79103432361","3920.18545610229",
"Tajikistan","TJK","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","659.593378637792","410.292656908398","483.740864961121","334.90360299125","441.043070421091","502.257562827444","453.605863495843","538.971439152824","553.502581094475","591.665385454451","620.406381676886","647.588830355264","673.520713549534","698.598117517996","722.340524292077","744.483814055397","764.967460390916","783.603201662402","800.367281844767","814.710934873903","827.047596356683","821.210486807037","681.654907270884","752.319881610413","768.061673488528","779.831922607642","799.441469795297","807.220379735791","825.927186461905","933.489074176296","997.473889981338","",
"Turkmenistan","TKM","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","1728.66641111136","1791.54960061699","1850.56627574083","1863.53746735155","1928.74192306758","2123.78548254704","2180.19845309492","2265.43796140974","2367.89659613388","2365.35434189847","2535.3597433271","2669.85399777881","2810.2954524866","2933.35415382514","3061.06636395786","2996.86649568749","3196.29844368056","3339.86967940703","3383.8869924508","3565.77978921034","4059.45026388947","3951.32234145555","3852.45903192549","3651.40971016947","3672.72934816494","3691.66727929007","3811.53407596546","3697.53367709791","3548.15439279045","3535.38083556586","3636.35138738618","3732.12887262158","3746.17532643375","3763.1864522406","3890.08396536536","3940.55511362363","4017.30383178429","4167.50722940012","4210.72058024968","4174.89961921668","4302.19592017377","4269.868655138","4215.09483837288","4241.83215230448","4354.72481571718","4483.34604832966","4687.61983755977","4866.48006851734","5027.50750487541","4930.24017439024","5191.94617685683","5423.96780049383","5538.43638273648","5674.42874362184","5713.01948710246","5701.84597741148","5629.38379326753","5718.89888035162","5771.89491728368","5792.61547675814","5325.54989938684","5706.20017886227","5965.92914721484","6072.99812204897","6202.35475267932",
"Timor-Leste","TLS","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1006.22678995615","1045.94912170241","950.502173944637","849.51095419308","856.071909228151","825.757179097267","707.57610403905","727.951303421594","668.559699035623","737.45023801549","747.139747057717","738.95500400267","734.529473716027","768.484691416696","795.523970900202","766.465917668406","781.30401982588","789.45188480652","790.434025962198","812.997423846081","784.43370312207","751.702605580551","845.101565438988","864.49079001884","889.516577945693",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","1210.46007220097","1190.14567799364","1209.98006470995","1193.27327461674","1238.83206300364","1258.75977838593","1318.56560145366","1324.06649507604","1287.98260520007","1287.46000067847","1330.9799632836","1342.81083787323","1367.32840229562","1369.78481258493","1387.8184243192","1416.30579667723","1446.79070443953","1461.92348458482","1517.35725450872","1593.31549223696","1624.24419194209","1719.90184272374","1733.88636065443","1784.20271440364","1827.18019562918","1838.59314311457","1882.7853285961","1865.5144405977","1885.50128787168","1853.08874985524","1901.08328138094","1920.11270917189","1912.75500522728","1903.14944873897","1848.59259704762","1926.68849142523","1971.36766887674","1984.31613711112","2047.07669119539",
"Tonga","TON","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3359.93077643222","3466.47911227652","3445.51742623523","3390.18096228453","3620.54313081464","3490.47972915243","3583.64890324502","3470.68358855389","3724.20521682444","3791.53350065021","3683.82464965206","3557.28647448229","3687.2956997261","3670.27902428497","3774.21534421851","3761.47331671591","3544.28453297527","3629.27707732811","3587.01212503969","3750.98989207897","3840.88575165767","4151.07382346961","4441.73220382387","4491.64900934719","4668.64014612424","4748.04253205281","4613.35476910446","4141.99694033104","4401.54190971803","4793.05380095963","",
"South Asia (IDA & IBRD)","TSA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","325.364224267416","328.640671248788","322.424653988874","327.441778619325","342.564759263213","335.34811226736","332.575100457111","338.316842984902","339.882790917291","345.123863398814","353.481270615794","347.626284498269","336.534981587326","323.827029598585","312.897323433453","316.517565033325","314.054253017377","320.096171686525","336.521039977093","324.328389263083","342.509915055535","344.746272337104","337.882443739324","353.09677452281","357.041650102492","361.948864487109","364.754556293308","368.485064668943","381.677782409719","389.764326566462","400.106840305794","398.812134438958","401.344727089039","409.592630228194","420.20084796094","435.647327772035","455.79397524996","459.242031984589","477.100981182621","495.384584963549","503.779799864725","522.949280041373","527.550063823878","548.130835172707","567.139609258357","599.218390126766","620.761545114831","656.238672070486","675.421531185644","697.615012459134","732.728079362333","775.067794779574","805.44253639627","851.494058503169","892.67784510679","949.804114819074","1008.24991200818","1056.18567631966","1120.58070394723","1166.15164922372","1103.9339894011","1214.56234757654","1292.58410732159","1344.52357995328","1424.74140469423",
